"post_id","stock_code","stock_name","title","author","publish_time","reads","comments"
"396593317","002055","ST得润","$ST得润(SZ002055)$ j继续吹，什么时候没有人发言看多了，就见底了","海月之心3rf","2026-06-25 02:09:57","6521","1"
"396603735","002055","ST得润","$ST得润(SZ002055)$ 你要是老板能百分之二控制着公司随便玩还处理个锤子债务安心捞捞钱不爽吗","用户1758597514","2026-06-25 02:27:31","5015","0"
"396610027","002055","ST得润","$ST得润(SZ002055)$ 减了一点，留下一点。","修心谨言wy","2026-06-25 02:39:06","5619","0"
"396631819","002055","ST得润","$ST得润(SZ002055)$错杀明显，时间问题，等待中，一只订单不少赚钱的st","亿星Eason","2026-06-25 03:26:02","5933","0"
"396633392","002055","ST得润","$ST得润(SZ002055)$ 跌的时候应该唱空才对啊……别搞错了兄弟们","坐井忘天","2026-06-25 03:30:04","8342","0"
"396634700","002055","ST得润","回复@星轨拾贝: 前几个月加$ST得润(SZ002055)$ 也是这种形态，5.22买的，虽然到头来没有赚到钱，但这种形态记忆犹新啊//@星轨拾贝:回复@Heisenberg_ST:看线有啥用，情绪主导。","Heisenberg_ST","2026-06-25 03:33:35","11076","0"
"396648136","002055","ST得润","$ST得润(SZ002055)$ 反正跟自己说了，干完这个st得润，以后再也不买st了，从赚18w到亏3.8w","韭菜想炒股致富","2026-06-25 04:27:33","7052","0"
"396651089","002055","ST得润","$ST得润(SZ002055)$ 上海电子展7.1-7.3，有空的朋友可以去得润摊位了解一下企业情况","韭菜想炒股致富","2026-06-25 04:44:10","7078","0"
"396659416","002055","ST得润","有投资者向ST得润（002055.SZ）提问，结合公司现有产品，请问高速连接器能否适配华为相关算力硬件？目前是否有对接测试？6月25日，公司回答表示，公司目前未与华为开展业务合作，相关具体业务和客户情况请以公司公开披露信息为准。同时提示广大投资者理性看待市场热点，防范概念炒作，注意投资风险。","财闻","2026-06-25 05:20:18","8370","0"
"396659895","002055","ST得润","$ST得润(SZ002055)$ 以后不会碰任何一个st，这市场就st跌停最厉害","下班了kdl","2026-06-25 05:21:49","5676","0"
"396663516","002055","ST得润","$ST得润(SZ002055)$ 明天大概率继续跌停，量化把价格都算好了","随境流转","2026-06-25 05:32:46","5570","0"
"396667741","002055","ST得润","$ST得润(SZ002055)$ 逻辑上只要能摘帽，市值应该要向胜蓝，电连这些看齐。杀吧，等到杀不动了，我们再来捡便宜。","修心谨言wy","2026-06-25 05:44:37","6197","0"
"396678199","002055","ST得润","$ST得润(SZ002055)$ 这是那个二货砸的","乐乐爱玩宝可梦","2026-06-25 06:13:04","6101","0"
"396684554","002055","ST得润","$ST得润(SZ002055)$ 得润跌了5个点，选的正股也跌，涨价，扩产，产品独一无二，电子化学品，市值股价低位，坚持坚持吧","股海博弈投","2026-06-25 06:30:17","10319","2"
"396688532","002055","ST得润","$ST得润(SZ002055)$这么多1手挂单几个意思","亿星Eason","2026-06-25 06:41:26","6489","1"
"396700378","002055","ST得润","$ST得润(SZ002055)$ 其它股能到前低你有没有可能","咚咚姜","2026-06-25 07:12:35","10115","3"
"396724808","002055","ST得润","$ST得润(SZ002055)$ 7月6日5变10后，涨回来也很快的，难道你可以永远ST，不摘帽吗？只要能摘帽，越靠摘帽的日期，市值就应该越靠近胜蓝和电连。","修心谨言wy","2026-06-25 08:46:59","6564","0"
"396756623","002055","ST得润","ST得润：第八届董事会第二十三次会议决议公告 网页链接","ST得润(SZ002055)","2026-06-25 11:36:09","10857","0"
"396756626","002055","ST得润","ST得润：关于提供资产抵押担保的公告 网页链接","ST得润(SZ002055)","2026-06-25 11:36:09","18477","35"
"396756627","002055","ST得润","ST得润：关于增加2026年度日常关联交易预计的公告 网页链接","ST得润(SZ002055)","2026-06-25 11:36:09","12180","0"
"396761847","002055","ST得润","宜宾以打促和，算是个小利好。后续还是继续关注连接器主业能否推出爆款产品$ST得润(SZ002055)$","黑马挖掘机2024","2026-06-25 12:09:01","20808","6"
"396768527","002055","ST得润","$ST得润(SZ002055)$ 重点提取：债权人港荣集团将向法院申请解除对上述资产的查封，解除查封之后再具体办理相关资产抵押工作。公司本次提供资产抵押担保，旨在通过向债权人港荣集团提供增信担保措施，争取尽快推进撤诉工作，缓解短期兑付压力，并最终达成债务解决方案，有利于公司化解诉讼和债务风险，保障公司生产经营的平稳运行；但如果后续工作推进不顺，有可能发生债权人行使抵押权导致公司资产流失的风险。公司将切实推进相关工作的顺利进行，力争妥善解决债务风险问题，维护公司及全体股东利益。","申行者","2026-06-25 12:51:50","26561","11"
"396769663","002055","ST得润","$ST得润(SZ002055)$ 这算是今天被虐的死死的我，收到的利好吗？观察了几天，小额开始试盘，昨天决定建仓，今天小单买到跌停。跌停打开的时候出来了一点，把高位买的平了。再跌停的时候，犹豫了一下，余钱还是多买了顺景。之前看近期公告，就觉得主动撤诉应有所图，没想到动作这么快，直接债务和解。回看盘面，主力太黑了，我就一直纳闷，先是3万多手的封单，时不时有百手以上大单，但是就是不开板，开板了，立即又封回。但是呢，又封的犹犹豫豫的。估计骗走了不少筹码。我也是新加入，还在熟悉风格中，被骗走了一点筹码。总体还是加了仓。狡猾。","愿赌认输不服输","2026-06-25 12:59:06","13962","2"
"396773124","002055","ST得润","$ST得润(SZ002055)$如果把质押这些资产都给港荣。剩下的值多钱","小小客官","2026-06-25 13:05:14","6203","0"
"396781563","002055","ST得润","$ST得润(SZ002055)$今晚公告柏拉蒂基本再次确认不再并入得润合并报表，等于老邱开始分步走保住柏拉蒂体外独立安全 。如此只剩一个净壳，后面就看四川果子债转股如何拿这个壳了。得润是好东西，但好的是柏拉蒂以及鹤山业务，如今看来后面保壳问题不大，但不是我要的东西。祝其他兄弟发财。","大道五拾","2026-06-25 13:44:45","29915","5"
"396781785","002055","ST得润","$ST得润(SZ002055)$ 债务解决终于有眉目了，利好，明天涨停。","修心谨言wy","2026-06-25 13:45:28","13704","0"
"396785436","002055","ST得润","$ST得润(SZ002055)$ 邱家想保住控制权无可厚非，我之前的贴子也说了，邱家两代人的努力才有今天得润在连接器行业的一席之地，不会轻易放弃得润的实控权的，也侧面证明邱家是看好得润的未来的。国资控股有资金的优势，邱家控股有技术和经验的优势，各有各的好，没有绝对的好坏。","修心谨言wy","2026-06-25 13:58:57","18723","1"
"396788235","002055","ST得润","$ST得润(SZ002055)$ 做这个至少是中报预增，其它，暂时不是重点！","黑驹2026","2026-06-25 14:09:34","14142","0"
"396794325","002055","ST得润","$ST得润(SZ002055)$说直白点其实老邱是两步走，保核心资产，保上市公司地位，为自己留后手，今天晚上提供资产抵押担保就是想和港荣和解，但双方终极核心诉求很难统一，拉锯战。后面大致保壳会成功，否则港荣以及老邱都鸡飞蛋打，不过老邱已经布局最坏的后手。我要的是不是简单保壳，所以有我自己的取舍。今天晚上第一次说的这么多，我只看终极目标是不是我要的东西，时间付出与收益匹不匹配。","大道五拾","2026-06-25 14:35:59","26097","0"
"396796256","002055","ST得润","$ST得润(SZ002055)$ 【别再误解老邱，解读一下柏拉蒂引入战投】柏拉蒂只是做汽车（电池包）连接器的，还在发展初期，虽然前景不错，但目前还不算得润的最核心的资产，另外，引入佘老板之前，得润持股柏拉蒂60%，员工持股40%，此时柏拉蒂净资产是负的，现金流几乎枯竭，佘老板投入一个亿，解了燃眉之急，得润回收了几千万现金，引入战投后，佘老板持股45.63%，公司持股45.25%，其实持股差不多，员工（小邱）持股9.13%，款项已收到，股权已变更，确实要出表了，中报不再合并营收、资产负债，【但是要合并利润，按45.25%持股计算投资收益】，大家误解老邱了，得润是老邱一手拉扯大的，很有感情的，不要误解他了。虽然被大家骂得不想发帖，但不要质疑我的专业性。","申行者","2026-06-25 14:45:52","32082","5"
"396800136","002055","ST得润","ST中迪对比ST得润一个是正反馈，大股东与中小投资者形成合力。一个是拉锯战，都为自己留后手。目前看中迪优于得润。目前ST越来越不好做，好东西也越来越少，稳定性确定性是第一位的，仓位管理也是核心。","大道五拾","2026-06-25 15:07:53","35354","2"
"396800940","002055","ST得润","$ST得润(SZ002055)$ 看到邱家人这么珍惜自己的股权，我真的无语了。这些债务再拖也不是办法，后面还有其他的债务到期。股民期待的债务重组遥遥无期，放了吧，邱家人就是不撞南墙不回头，等着债权一个个起诉吧虽然我没有仓位，作为曾经的股东也觉得挺气的","礼貌的金条小滑翔机","2026-06-25 15:12:52","17230","1"
"396825754","002055","ST得润","$ST得润(SZ002055)$1、债务重整≠破产重整，很多人连破产重组是什么，债转股是什么都分不清就在那煞有介事的分析利空还是利多，真要把人笑死。2、抵押代表双方能够坐在桌子上谈，至少比之前港荣不提前知会公司就冻结资产，显得关系缓和了点。3、抵押不代表债务解决，只不过短期缓解压力，未来经营得好就还债，经营不好或者财务费用拖累太重那还是会考虑债转股，这不是很容易想通的么？短期缓解≠债转股黄了4、债转股稀释多少股权还不知道，也未必是多好的事，同样，如果经营真的很好，能够还清债务，不用股权稀释，那也不算坏事。5、针对一个公告争论短期是空是多没个完的都很可笑，还在被自己的恐惧和贪婪掌控。短期空还是多有个毛争论头，一会开出来是涨是跌不就知道了……难不成指望靠自己散户一张嘴扭转走势？有这种想法那是连认清自己的斤两都还没做到的人……","坐井忘天","2026-06-25 23:38:01","27009","7"
"396834175","002055","ST得润","$ST得润(SZ002055)$明显的利好非得说成利空，将核心资产冻结变成非核心固定资产的抵押，明显是好事，也说明两方可坐下来有的谈。至于柏拉蒂是什么核心资产有可能转出体外循环，更是可笑别有用心的阴谋论。柏的出表，是因为得润本身资金有限，不足以支持它的进一步发展，而且它这几年属建设发展期，净利润是负的，怎么成了核心了。所以引源出表是双赢，是困难期的无奈之举。不持有就恶意唱空，在如此脆弱的行情和情绪下是有影响的。这种人品质极坏，也注定会被反噬。财不入恶行。至于邱的这点股权，有或无都是好事。有呢邱作为连接器的专业人士还会认真发展公司，无呢引入强力金主实业公司就可快速脱困。至于什么债转股、破整，并不是什么好的路径，也不具备条件，因为净资产未负。而且大规模扩股会造成市值虚胖，何况搞这些运作时间漫长至少一二年。","ST究竟大慧sina","2026-06-26 00:47:18","53180","28"
"396876803","002055","ST得润","$ST得润(SZ002055)$ 好强啊哥哥，有点忍不住想买了","咚咚姜","2026-06-26 02:20:34","14710","6"
"396922728","002055","ST得润","$ST得润(SZ002055)$早上冲高时，损失一点手续费也走。至于后面要看老邱的格局可能打开，不能只站在自己角度，而应该考虑到中小股东利益再说吧","大道五拾","2026-06-26 03:57:42","14362","3"
"396962907","002055","ST得润","$ST得润(SZ002055)$ 加码加码，债务重组越来越近","哪有赌狗总是输","2026-06-26 06:23:43","7323","0"
"396974200","002055","ST得润","$ST得润(SZ002055)$ 白瞎了今年大科技波澜壮阔的一年","A海宁皮草全国诚","2026-06-26 06:55:22","7938","0"
"397016552","002055","ST得润","$ST得润(SZ002055)$ 国资入主预期和债转股预期暂时落空，今天走的可能是这一批人。之前我也讨论过，国资入主纯属是臆想。今天他们走了也未必是坏事，高速连接器景气+摘帽的逻辑还在，慢慢熬吧。没耐性的，建议换其他股。","修心谨言wy","2026-06-26 09:28:55","13064","1"
"397030504","002055","ST得润","$ST得润(SZ002055)$ 债转股需要增发，得润被立案处罚三年内不得增发，我就不明白有些天天喊债转股的人知不知道这个规矩","大卫家的小橘子","2026-06-26 10:37:24","6048","5"
"397034554","002055","ST得润","$ST得润(SZ002055)$ AI PC连接器","喵喵熊宝","2026-06-26 11:01:45","8284","10"
"397055746","002055","ST得润","$ST得润(SZ002055)$ 为何有人会在期待债务重组这种事，真的可笑可笑。但凡有这风吹草动的事，估计也不至于走成这样。","山古之人","2026-06-26 13:28:50","7353","0"
"397074221","002055","ST得润","$ST得润(SZ002055)$ 各位得润的战友，下周三上海电子展，我将去得润展位W521了解一下得润产品及业务情况。","韭菜想炒股致富","2026-06-26 15:18:35","8657","0"
"397117230","002055","ST得润","$ST得润(SZ002055)$ 如果5.75跌破，估计要去5.22附近","韭菜想炒股致富","2026-06-27 03:45:16","7344","0"
"397117928","002055","ST得润","$ST得润(SZ002055)$ 【高清】英特尔展示的供应链生态链墙（20260626），左上第五家，鹤山市得润电子科技有限公司，这是来自英特尔的官宣，是董秘无法否认的了！","申行者","2026-06-27 03:53:02","14832","7"
"397120238","002055","ST得润","球友提供的，我查了下，确实是英特尔在中国连接器唯一供应公司。$ST得润(SZ002055)$","ST究竟大慧sina","2026-06-27 04:20:47","34208","11"
"397120565","002055","ST得润","回复@谭某散人: 英特尔的消费级的 cpu socket，$ST得润(SZ002055)$ 一直是承认的，官网也有产品展示，只是还处于 LGA1851。服务器级别的 socket 需要四千针以上，听说已经送样英特尔了，这一点公司一直不肯公告是有还是没有。//@谭某散人:回复@黑马挖掘机2024:公司老不承认，这英特尔直接公布了，逗。 查看图片","黑马挖掘机2024","2026-06-27 04:25:30","22428","0"
"397120896","002055","ST得润","回复@申行者: $ST得润(SZ002055)$ 【高清】英特尔展示的供应链生态链墙（20260626），左上第五家，鹤山市得润电子科技有限公司，这是来自英特尔的官宣，是董秘无法否认的了！//@申行者:回复@申行者:在AI展区，高通也携手荣耀、小米、vivo、OPPO、华硕、联想等一众中国伙伴，集中展示骁龙平台赋能的智能手机、AI PC、AI眼镜等多元终端产品。","浮云弱梦","2026-06-27 04:29:57","9078","0"
"397121524","002055","ST得润","球友提供的，我查了下，确实是英特尔在中国连接器唯一供应公司。$ST得润(SZ002055)$","浮云弱梦","2026-06-27 04:38:34","10837","0"
"397138627","002055","ST得润","回复@浮云弱梦: $ST得润(SZ002055)$ 确实是$英特尔(INTC)$ 国内唯一连接器供应商，实锤了。//@浮云弱梦:回复@ST究竟大慧sina:转发//@奶龙b:$ST得润(SZ002055)$ 确实是$英特尔(INTC)$ 国内唯一连接器供应商，实锤了。","浮云弱梦","2026-06-27 08:45:45","10294","0"
"397163338","002055","ST得润","ST得润野火烧不尽，春风吹又生","大道五拾","2026-06-27 14:33:45","16012","1"
"397192904","002055","ST得润","$ST得润(SZ002055)$ ，得润股价要上行的核心①剥离亏损子公司盈利转正，稳住家电连接器不在亏损②精密连接器销售大幅增加利润做到5亿以上③做出爆品的IA连接器④市场发现小得子极度㡳估空转多走出趋势那就是下一个ST华通","ywdz","2026-06-28 04:15:36","16403","2"
"397200094","002055","ST得润","$ST得润(SZ002055)$ 对呀，你丫的得主动呀，这样才能相向而行，冻结拍卖对谁都不好","喵喵熊宝","2026-06-28 06:13:57","10882","3"
"397208491","002055","ST得润","控股权不会变更。$ST得润(SZ002055)$","心中之神q","2026-06-28 08:19:57","14703","13"
"397322203","002055","ST得润","游资要想拉$ST得润(SZ002055)$ ，其实概念很多$美的集团(SZ000333)$查看图片","黑马挖掘机2024","2026-06-29 03:29:42","21398","1"
"397353590","002055","ST得润","$ST得润(SZ002055)$ 真没量能了看来","下班了kdl","2026-06-29 05:54:04","10537","0"
"397373173","002055","ST得润","$ST得润(SZ002055)$ 不到8000万，缩量可以，历史最低了吗","下班了kdl","2026-06-29 07:00:47","11163","0"
"397399215","002055","ST得润","$ST得润(SZ002055)$ 被邱老濑一家控制的死死的连续跌了10年的垃圾也就这样啦，看看那壁莲的回复就知道就是赖着了","用户1758597514","2026-06-29 08:51:32","11119","1"
"397432051","002055","ST得润","$ST得润(SZ002055)$ 去年法拍的解禁了吗？","股海迷失","2026-06-29 12:18:40","12679","1"
"397436201","002055","ST得润","$ST得润(SZ002055)$ 【慕尼黑展览】您已完成2026年慕尼黑上海电子展观众登记！请于2026年7月1-3日至上海新国际博览中心W1-W5、N1-N5馆参观。观展当天请携带相关证件原件至现场，换取胸卡入场参观，期待您的莅临！","韭菜想炒股致富","2026-06-29 12:46:01","19893","2"
"397438228","002055","ST得润","$ST得润(SZ002055)$ 时间会证明得润电子的","尼古拉斯加仓冲","2026-06-29 13:00:11","13248","0"
"397529415","002055","ST得润","$ST得润(SZ002055)$ 有病吧，为什么不等7月六号后启动，估计又要套一批","下班了kdl","2026-06-30 02:31:53","11148","0"
"397530510","002055","ST得润","$喵喵熊的生活费(ZH3544277)$ 也没给我机会多换点得润电子呀$ST得润(SZ002055)$","喵喵熊宝","2026-06-30 02:34:32","11479","0"
"397532344","002055","ST得润","$ST得润(SZ002055)$ 昨天说加没加，后悔了","快乐的小果子","2026-06-30 02:38:51","13923","0"
"397533276","002055","ST得润","$ST得润(SZ002055)$ 又有散户冲进来反复收割","下班了kdl","2026-06-30 02:41:00","13237","0"
"397557934","002055","ST得润","$ST得润(SZ002055)$ 如图，英特尔已经官宣得润“AI高速连接器”的身份，看看华丰科技（855亿）、胜蓝股份（236亿）、维峰电子（111亿），38亿的得润哪里卖的下手？也不知道砸盘的空头怎么想的？","申行者","2026-06-30 03:52:44","31396","13"
"397559717","002055","ST得润","$ST得润(SZ002055)$ 如图，英特尔已经官宣得润“AI高速连接器”的身份，看看华丰科技（855亿）、胜蓝股份（236亿）、维峰电子（111亿），38亿的得润哪里卖的下手？也不知道砸盘的空头怎么想的？查看图片","浮云弱梦","2026-06-30 04:00:52","13646","1"
"397565127","002055","ST得润","$ST得润(SZ002055)$昨天加仓了，下一个10倍妖股是你吗","优秀散户Q小姐","2026-06-30 04:32:17","15221","1"
"397575546","002055","ST得润","$ST得润(SZ002055)$ 纯散户和庄家在玩，","山古之人","2026-06-30 05:24:11","15272","1"
"397622739","002055","ST得润","$ST得润(SZ002055)$ 得润这一个月来的真实写照……眼看他起高楼，眼看它楼塌了！眼看它宴宾客，眼看它猢狲散一个月前人潮汹涌，分析频繁，有捅破天的信心，半月前人走茶凉个个5块，这两天……人都没了，也没人分析了！安静多了，但是还是有一点凄凉回想当初，那一批不到70不卖的战友哪去了？他们是否过的还好","瓣酱爆料","2026-06-30 07:59:48","28193","11"
"397694087","002055","ST得润","$ST得润(SZ002055)$见好就收。前期一波大的放量，行情已经走完。","反向指标多啦跟","2026-06-30 14:06:49","12520","0"
"397695936","002055","ST得润","$ST得润(SZ002055)$ 这玩意有啥用","喵喵熊宝","2026-06-30 14:16:42","13791","1"
"397728676","002055","ST得润","$ST得润(SZ002055)$ 如果说我只是说如果 下半年科技轰然崩塌 这个股会跟的下跌吗？","A海宁皮草全国诚","2026-06-30 23:32:03","14690","2"
"397757331","002055","ST得润","$ST得润(SZ002055)$ 赶紧下来吧废物玩意也就5.8-6.5震撼一下好了跌停吧好让爷爷买点回来","用户1758597514","2026-07-01 01:53:14","13455","1"
"397760043","002055","ST得润","$ST得润(SZ002055)$今天这些大单的任务似乎是砸绿它，有意思。","亿星Eason","2026-07-01 01:58:50","15672","7"
"397813342","002055","ST得润","$ST得润(SZ002055)$ 今天买入准备拿长线！","嘴角吹上扬","2026-07-01 04:31:52","12670","1"
"397817604","002055","ST得润","$ST得润(SZ002055)$ 厅长同志吹哨了","MR土拨鼠","2026-07-01 04:59:11","13711","6"
"397823877","002055","ST得润","$有增量且相对低估(ZH3561213)$ $ST得润(SZ002055)$ 不在这个组合体现，家人小孩的小账户都上了它，感谢芦苇博士的分享","神奇的啊蔡","2026-07-01 05:23:46","42120","2"
"397830612","002055","ST得润","八块以下懒得再推荐了$ST得润(SZ002055)$","黑马挖掘机2024","2026-07-01 05:46:49","22949","0"
"397841266","002055","ST得润","$ST得润(SZ002055)$ 转：公司高端（AI）连接器产品现场展示（20260701）。38亿，识货的人真的要流口水🤤。","申行者","2026-07-01 06:20:36","19648","21"
"397888779","002055","ST得润","ST得润：关于担保事项涉及诉讼的进展公告 网页链接","ST得润(SZ002055)","2026-07-01 09:43:10","13303","0"
"397907279","002055","ST得润","ST得润（002055）7月1日晚间披露关于担保事项涉及诉讼的进展公告。 公告显示，深圳市得润电子股份有限公司（以下简称“公司”）及子公司合肥得润电子器件有限公司、美特科技（宜宾）有限公司共同为美达电器（重庆）有限公司（以下简称“重庆美达”）在中国农业银行股份有限公司重庆璧山支行（以下简称“农业银行”）的借款提供连带担保责任，由于重庆美达未及时、足额履行还款义务，农业银行向重庆市璧山区人民法院（以下简称“璧山法院”）对借款方和担保方提起诉讼。 根据最新进展，ST得润多次催告重庆美达还款，二审判决之后，公司再次函告重庆美达，要求重庆美达按照生效判决向农业银行清偿款项，但重庆美达未能及时履行还款义务。 经ST得润了解及自查账户，农业银行向璧山法院申请强制执行，璧山法院强制划扣了公司此前被其冻结银行账户中的资金5897.27万元。截至目前，公司尚未收到法院执行文书等文件。 ST得润表示，公司本次资金被划扣的银行账户非公司日常经营用主要账户，账户金额6000.09万元，被划扣金额占公司最近一期经审计净资产的4.46%，占截至2026年3月末货币资金的比例为30.88%。 公司已在2024年度财务报表中对可能承担的连带担保责任计提了预计负债6,675.81万元，预计不会对以后年度的经营业绩产生重大不利影响，公司后续将依据会计准则和实际执行情况进行相应的会计处理，最终会计处理及影响金额以会计师事务所审计确认后的结果为准；同时公司已提前进行了评估，制定了应对措施，公司将积极做好资金的统筹管理，保障公司资金周转和生产经营活动的平稳运行。 ST得润表示，后续公司计划通过依法采取向重庆美达提起保证人追偿权诉讼等，并积极向农业银行等主张对重庆美达相关抵押资产的优先受偿权等措施，维护公司与全体股东的合法权益。 公开资料显示，深圳市得润电子股份有限公司成立于1989年，于2006年在深圳证交所上市，公司主营电子连接器和精密组件的研发、制造和销售，产品广泛应用于家用电器、计算机及外围设备、通讯、智能手机、LED照明、智能汽车、新能源汽车等各个领域。 去年年底，公司及相关当事人收到深圳证监局出具的《行政处罚事先告知书》。根据《行政处罚事先告知书》认定的情况，公司披露的《2020年年度报告》《2021年年度报告》《2022年半年度报告》存在虚假记载。由此，公司股票被实施其他风险警示。 业绩方面，公司归母净利润自2019年起连续7年亏损。最新财务数据显示，今年一季度公司营收同比有所增长，净利润由上年同期的3206万元下滑至2526万元。 来源：读创财经","深圳商报","2026-07-01 11:50:02","34484","0"
"397909694","002055","ST得润","$ST得润(SZ002055)$ 今天现场鹤山得润工作人员态度也蛮好，也会耐心介绍产品","韭菜想炒股致富","2026-07-01 12:05:58","16670","0"
"397909913","002055","ST得润","回复@浮云弱梦: $ST得润(SZ002055)$ 今天现场鹤山得润工作人员态度也蛮好，也会耐心介绍产品 查看图片//@浮云弱梦:回复@韭菜想炒股致富:转发","浮云弱梦","2026-07-01 12:07:49","17097","1"
"397913095","002055","ST得润","$ST得润(SZ002055)$ 这公告，深圳国资没有脾气的吗？邱家不要再跟国资置气了，拿些鹤山股份给深圳处理吧？！","简朴的金条小风车屋","2026-07-01 12:31:07","22041","11"
"397935330","002055","ST得润","$ST得润(SZ002055)$这算哪门子利空，计提过了，离正常又往前推动了一把。爱跌跌，跌多了就加仓，性价比满满","亿星Eason","2026-07-01 14:36:51","19276","1"
"397991617","002055","ST得润","$ST得润(SZ002055)$ 真被无语到了，不跟板块，就独立的跌","GeneXZY","2026-07-02 01:48:17","17212","0"
"397996308","002055","ST得润","$ST得润(SZ002055)$ 在不涨AI行情就结束了","安全边际321","2026-07-02 01:56:00","17601","0"
"398039743","002055","ST得润","$ST得润(SZ002055)$ 科技开始回调，还是小心","平常心常在心","2026-07-02 03:49:40","18089","2"
"398250084","002055","ST得润","$ST得润(SZ002055)$需要一个突破，突破就是主升浪，哪天突破？","蓝撒-星爆","2026-07-03 02:23:35","11696","1"
"398308622","002055","ST得润","$ST得润(SZ002055)$ 前阵子大跌散户接了不少，筹码大概率更散了，往上拉抛压不会小","华南在线plus","2026-07-03 06:03:04","8815","0"
"398309011","002055","ST得润","$ST得润(SZ002055)$ 戴帽后最低摸到5.8，这波反弹十几个点，量能也没咋出来，持续性还是有点存疑","Leeeeee_","2026-07-03 06:04:25","9491","0"
"398310622","002055","ST得润","$ST得润(SZ002055)$ 服务器连接器还在拓展客户，感觉短期贡献不了多少业绩","运动的涨停小鱼塘","2026-07-03 06:09:36","12395","1"
"398319001","002055","ST得润","$ST得润(SZ002055)$ ST 板块一般都是监管从严的，有些人随便捏造业绩预告和重大订单误导散户理性判断很讨厌，说实话这类公司要么不要碰，要抄的也要谨慎","财经356","2026-07-03 06:36:51","14785","1"
"398346327","002055","ST得润","$ST得润(SZ002055)$尊敬的各位股东朋友们，周末愉快。我叫贺菊花，是一名资深的YY型吹票选手。下周一开始，就是10cm了。咱们不妨大胆YY一下，周末出业绩预告，然后各位股东的祖坟同时冒青烟，导致预告大超预期，周一直接一字板封涨停，7连板直接翻倍。届时各位身价倍增，翻身农奴把歌唱，每天会所嫩模。哎哟卧槽，想想都鸡动至于业绩不及预期，不在本菊花的考虑范围之内，你们自己找贺莲花","心中之神q","2026-07-03 08:25:42","22094","6"
"398360827","002055","ST得润","必须手动点赞挺一把$ST得润(SZ002055)$","浮云弱梦","2026-07-03 09:48:51","18751","0"
"398378933","002055","ST得润","$ST得润(SZ002055)$ 喜迎接10cm新时代，公司官方产品现场展示，看懂得润巨大价值。","申行者","2026-07-03 12:01:32","25737","13"
"398393280","002055","ST得润","$ST得润(SZ002055)$ 终于懂了得润，起源是Marvell，老板是印尼华人，黄仁勋说的下一个万亿公司","乐乐爱玩宝可梦","2026-07-03 14:10:35","19538","1"
"398404922","002055","ST得润","$ST得润(SZ002055)$ 江波龙爆发了，得润作为配套设施，能不能也爆发一下","研究123","2026-07-03 17:47:04","23966","16"
"398451781","002055","ST得润","$ST得润(SZ002055)$ 英特尔cpu涨价","韭菜想炒股致富","2026-07-04 10:15:19","20191","0"
"398477465","002055","ST得润","$ST得润(SZ002055)$ 告诉自己，拿不住就打螺丝去","喵喵熊宝","2026-07-05 00:19:08","20443","3"
"398511261","002055","ST得润","$ST合力泰(SZ002217)$ $ST得润(SZ002055)$ 当小短腿不再腿短","亿术家","2026-07-05 09:44:24","22286","1"
"398534082","002055","ST得润","$ST得润(SZ002055)$ 重新用固定资产抵押后大家看一下债转股几率有多大？如果债转股的话，预计多少钱一股呢？欢迎大家发表意见！","咏5142","2026-07-05 15:44:30","24269","2"
"398572441","002055","ST得润","主升浪确认，严重低估的票$ST得润(SZ002055)$","蓝撒-星爆","2026-07-06 02:16:36","20217","0"
"398615730","002055","ST得润","$ST得润(SZ002055)$得润的惊喜不在于二季报","优秀散户Q小姐","2026-07-06 05:00:27","18286","3"
"398631332","002055","ST得润","$ST得润(SZ002055)$ 炒CPU你不表示表示","安全边际321","2026-07-06 06:11:25","17075","0"
"398644407","002055","ST得润","$ST得润(SZ002055)$ 牛逼了 今天套了一堆人","晒太阳1234","2026-07-06 07:01:21","16464","1"
"398654030","002055","ST得润","$ST得润(SZ002055)$ ST新规第一天，ST板块个股走势分化比较大，以后买ST非常考验投资者的公司研究能力，真正的困境反转、价值投资时代已经到来，以后大家买ST一定要擦亮眼睛了。我个人认为，得润的基本面在整个ST板块中，应该能排名前五，超稀缺的、还在历史低位的、硬核AI科技股，理应在新规之后受到各大资金的更多关注，横向连接器对比，40亿VS250亿，后续还有很多的催化剂，短期整固不改中长期价值回归趋势。祝我们好运吧。$ST板块(BK0400)$","申行者","2026-07-06 07:39:40","23755","14"
"398751352","002055","ST得润","$ST得润(SZ002055)$ 希望小得子能走出趋势，带动ST板块","ywdz","2026-07-07 01:40:21","15013","0"
"398761078","002055","ST得润","$ST得润(SZ002055)$ 一堆人唱多，量化不割你们割什么，割麦子阿","小白杨哗哗的","2026-07-07 02:01:41","13835","4"
"398830027","002055","ST得润","$ST得润(SZ002055)$ 终于撑不住了吗","晒太阳1234","2026-07-07 06:18:49","11633","1"
"398831067","002055","ST得润","$ST得润(SZ002055)$ 看好的怎么不买了？锁仓的怎么不继续锁了？别跑阿","小白杨哗哗的","2026-07-07 06:22:23","13479","1"
