post_id,user_id,author,created_at,title,text,reply_count,like_count,retweet_count,view_count,symbol,stock_name,source,url,truncated,fav_count,crawl_time
374588246,8516018305,小韭菜98,2026-02-03 04:03:01,,$ST诺泰(SH688076)$ 继续补充弹药！,0,2,0,6388,SH688076,ST诺泰,雪球,https://xueqiu.com/8516018305/374588246,0,0,2026-07-08 16:23:55
374588746,1411175212,逻辑派投资,2026-02-03 04:06:03,,$ST诺泰(SH688076)$ 这又不是一场辩论赛；基于事实与数据分析得出结论而已！,0,5,0,9904,SH688076,ST诺泰,iPhone,https://xueqiu.com/1411175212/374588746,0,0,2026-07-08 16:23:55
374595015,1411175212,逻辑派投资,2026-02-03 04:46:47,,$ST诺泰(SH688076)$ 截至2026年2月，诺和诺德从未官方披露多肽原料药（API）的具体吨级产能数字，以下为基于公开信息与行业测算的权威结论，同时明确产能完成进度与增量规划。一、核心结论与口径说明• 诺和诺德对核心多肽API（尤其是GLP-1类）坚持100%自建、不外包，产能数据为商业机密，官方仅披露投资、基地与建设进度，不公布吨数。• 已建成产能：以行业测算的实际产量为锚，2023-2024年司美格鲁肽API年实际产量约1.3吨，为当前已建成产能的核心支撑；叠加利拉鲁肽等传统多肽，整体已建成多肽API产能约1.5-2吨/年。• 未来新增产能：以投资规模与基地定位测算，卡伦堡+克莱顿两大核心扩建项目完全达产后，预计新增多肽API产能≥3吨/年，总产能将提升至4.5-5吨/年以上，可覆盖2029年司美格鲁肽API需求（预计超3吨）。二、已建成产能：现状、基地与测算依据1. 已建成核心基地（满产运行）• 丹麦卡伦堡（Kalundborg）：全球GLP-1多肽API核心基地，采用发酵+化学合成复合工艺，承担司美格鲁肽、利拉鲁肽等主力产品API生产，占公司多肽API总产能的80%以上，当前满产无瓶颈。• 丹麦希勒勒（Hillerød）：传统多肽API基地，覆盖老款多肽产品，产能稳定，为补充产能。• 工艺与供应特点：核心API全流程自建，仅非核心中间体少量外购，保障技术壁垒与供应链自主可控。2. 已建成产能测算（吨级）• 核心单品（司美格鲁肽）：2023-2024年全球实际用量约1.3吨/年，对应已建成产能约1.3吨/年（行业测算，匹配同期销售额与制剂产量）。• 整体多肽API：叠加利拉鲁肽等其他多肽产品，已建成总产能约1.5-2吨/年，完全覆盖当前自有制剂生产需求，无供应缺口。三、未来新增产能：在建项目、进度与增量测算1. 核心扩建项目（分阶段投产，2027-2029年全面达产）项目 投资规模 建设内容 关键进度 新增产能贡献丹麦卡伦堡超级扩建 420亿丹麦克朗（约60亿美元） 新建17万㎡多产品API工厂，覆盖发酵、纯化、冻干全流程 2025年末起分阶段交付，2029年全面建成 新增产能≥2吨/年，核心支撑GLP-1系列增量美国北卡克莱顿（Clayton）新厂 41亿美元 API+制剂一体化基地，聚焦GLP-1多肽API 2027-2029年逐步投产，当前建设中 新增产能≥1吨/年，北美本地化供应核心丹麦希勒勒扩建 159亿丹麦克朗 多肽API产能升级，适配未来慢性病管线 2025-2027年分期完成 补充传统多肽产能，增量约0.5吨/年2. 未来产能节奏与总量• 2026年：卡伦堡扩建项目部分产线投产，释放约0.5吨/年增量，总产能提升至2-2.5吨/年。• 2027-2028年：克莱顿新厂、卡伦堡剩余产线集中投产，累计新增≥2.5吨/年，总产能达4-4.5吨/年。• 2029年：所有扩建项目全面达产，总产能稳定在4.5-5吨/年以上，彻底满足全球需求（含口服司美格鲁肽增量）。四、关键补充说明1. 产能与供应瓶颈区分：当前市场供应紧张源于下游制剂灌装（Fill-Finish），而非API产能；诺和诺德API自建产能充足，扩产节奏与制剂产能扩张协同。2. 数据口径提示：吨级产能为行业基于投资、产量、需求的保守测算，官方未证实；实际产能或因工艺优化、良品率提升存在上浮空间。3. 战略核心：自建产能聚焦GLP-1多肽，采用“发酵主链+化学侧链”复合工艺，完全覆盖核心环节，拒绝外包，保障供应链安全与技术垄断。,0,5,0,11437,SH688076,ST诺泰,iPhone,https://xueqiu.com/1411175212/374595015,0,0,2026-07-08 16:23:55
374595231,1411175212,逻辑派投资,2026-02-03 04:48:27,,$ST诺泰(SH688076)$ 截至2026年2月，礼来与诺和诺德的产能策略显著不同：礼来采用“自建+深度外包”双轨模式，核心多肽API（尤其替尔泊肽）高度依赖外部供应商，自建产能占比低、吨级数据未官方披露。以下为基于公开信息与行业测算的完整产能情况。一、核心结论与产能口径• 自建与外包定位：礼来多肽API自建产能仅占总需求的30%-40%，核心产品替尔泊肽约85%的API由药明康德（合全药业）等CDMO供应，自建产能主要用于技术储备、关键中间体与部分核心批次生产，不追求100%自给。• 已建成产能：当前全球多肽API自建产能约0.4-0.6吨/年，以替尔泊肽、度拉糖肽等核心产品为主，集中于美国本土基地。• 未来新增产能：在建扩建项目完全达产后，预计新增自建多肽API产能1.2-1.5吨/年，2030年前后总自建产能将提升至1.6-2.0吨/年，自给率目标提升至70%，仍保留部分外包以平衡成本与弹性。二、已建成自建产能：基地、规模与测算依据1. 已建成核心自建基地（满产运行）基地 位置 核心产品 工艺类型 产能占比印第安纳波利斯（Indianapolis） 美国印第安纳州 替尔泊肽、度拉糖肽API 固相合成+发酵复合 70%，自建产能核心波多黎各（Puerto Rico） 波多黎各 传统多肽API、中间体 化学合成 20%，补充产能德国基地 德国 欧洲市场多肽API 固相合成 10%，区域供应2. 已建成产能测算（吨级）• 核心依据：2024-2025年替尔泊肽全球API总需求约2.0吨/年，礼来自建产能仅满足其中30%-40%，对应0.6-0.8吨/年；叠加度拉糖肽等其他多肽产品，整体已建成自建多肽API产能约0.4-0.6吨/年（保守测算，剔除外包部分）。• 工艺特点：采用固相合成为主、发酵为辅的工艺，与诺和诺德的“发酵主链+化学侧链”路线不同，自建产线聚焦高纯度核心片段合成。三、未来新增自建产能：在建项目、进度与增量测算1. 核心自建扩建项目（分阶段投产，2027-2032年全面达产）项目 投资规模 建设内容 关键进度 新增自建产能贡献印第安纳州API超级扩建 53亿美元 新建替尔泊肽专用API工厂，扩大多肽固相合成与纯化能力 2026年启动建设，2028-2029年逐步投产 新增0.6-0.8吨/年，核心提升替尔泊肽自建比例弗吉尼亚州新基地 20亿美元 多肽API+制剂一体化，聚焦GLP-1系列 2026年部分投产，2027年全面达产 新增0.3-0.4吨/年，支撑美国东海岸供应阿拉巴马州亨茨维尔API基地 60亿美元 小分子+多肽API复合生产，覆盖口服GLP-1（奥福格列酮）与注射多肽 2026年动工，2032年竣工 新增0.3-0.4吨/年，长期战略储备波多黎各工厂扩建 未披露 多肽中间体与API产能升级 2025-2027年分期完成 补充0.1-0.2吨/年传统多肽产能2. 未来产能节奏与总量• 2026-2027年：弗吉尼亚基地、印第安纳扩建一期投产，新增自建产能0.5-0.7吨/年，总自建产能达0.9-1.2吨/年，自给率提升至50%。• 2028-2029年：印第安纳扩建二期、波多黎各扩建完成，累计新增0.7-0.9吨/年，总自建产能达1.4-1.6吨/年，自给率接近**70%**目标。• 2030-2032年：阿拉巴马基地达产，新增0.3-0.4吨/年，总自建产能稳定在1.6-2.0吨/年，覆盖核心产品大部分需求。四、关键补充说明1. 与诺和诺德核心差异：诺和诺德100%自建核心API、零外包；礼来坚持“自建保核心+外包扩总量”，通过深度绑定药明康德、凯莱英等CDMO快速响应需求，自建产能侧重供应链安全与技术自主。2. 供应瓶颈本质：当前替尔泊肽供应紧张源于制剂灌装与全球分发效率，而非API产能（自建+外包总API产能充足）；礼来通过扩建制剂产线、优化物流缓解缺口，与API产能扩张协同。3. 数据口径提示：吨级产能为基于需求、自给率目标与投资规模的行业测算，礼来未官方披露具体吨数；实际产能或因工艺优化、良品率提升存在±15%浮动。,2,4,0,26398,SH688076,ST诺泰,iPhone,https://xueqiu.com/1411175212/374595231,0,2,2026-07-08 16:23:55
374595290,1762103452,财富梦想888,2026-02-03 04:48:58,,剑大，st诺泰可以补仓了吗？,3,7,0,8903,SH688076,ST诺泰,Android,https://xueqiu.com/1762103452/374595290,0,0,2026-07-08 16:23:55
374601490,1411175212,逻辑派投资,2026-02-03 05:21:19,,$ST诺泰(SH688076)$ 截至2026年2月，全球GLP-1市场已形成诺和诺德司美格鲁肽、礼来替尔泊肽双寡头格局，两者合计占据90%以上市场份额，以下按糖尿病、减肥两大适应症，结合销售额与处方量口径给出最新占比。一、核心口径与总览• 统计口径：全球市场，以销售额占比为主，辅以处方量占比；时间节点为2025全年-2026年初最新公开数据。• 总格局：司美格鲁肽（诺和）与替尔泊肽（礼来）合计占GLP-1市场92%-95%，其余产品（度拉糖肽、利拉鲁肽等）合计仅5%-8%。• 关键拐点：2025年Q3替尔泊肽单季销售额首次反超司美格鲁肽；2026年替尔泊肽全年销售额预计全面超越，成为全球GLP-1第一单品。二、糖尿病适应症（2型糖尿病）市场占比1. 全球销售额占比（2025全年）• 司美格鲁肽（Ozempic+Rybelsus）：48%-50%，销售额约206亿美元，仍为糖尿病GLP-1第一单品。• 替尔泊肽（Mounjaro）：42%-44%，销售额约188亿美元，增速显著高于司美格鲁肽，差距快速收窄。• 其他GLP-1产品（度拉糖肽、利拉鲁肽等）：6%-10%，份额持续被挤压。2. 处方量占比（2026年初，美国核心市场）• 替尔泊肽（Mounjaro）：57.9%，已超越司美格鲁肽成为处方量第一。• 司美格鲁肽（Ozempic+Rybelsus）：41.7%，份额被持续蚕食。• 趋势：替尔泊肽凭借双靶点降糖优势与口服剂型推进，2026年糖尿病销售额预计达233亿美元，全面超越司美格鲁肽（220亿美元）。三、减肥适应症（肥胖/超重）市场占比1. 全球销售额占比（2025全年）• 司美格鲁肽（Wegovy）：49%-51%，销售额约130亿美元，凭借先发优势仍居首位。• 替尔泊肽（Zepbound）：43%-45%，销售额约123亿美元，凭借更强减重效果（平均减重15%-20% vs 司美格鲁肽10%-15%）快速追赶。• 其他减肥药（利拉鲁肽、玛仕度肽等）：4%-8%，份额极小。2. 处方量占比（2026年初，全球核心市场）• 替尔泊肽（Zepbound）：62%-64%，新处方（NRx）份额达64%，总处方（TRx）份额约62%，已形成绝对领先。• 司美格鲁肽（Wegovy）：36%-38%，份额持续下滑，口服Wegovy上市未能扭转颓势。• 趋势：2026年替尔泊肽减肥销售额预计达175亿美元，超越司美,0,5,0,28604,SH688076,ST诺泰,iPhone,https://xueqiu.com/1411175212/374601490,0,2,2026-07-08 16:23:55
374607391,1411175212,逻辑派投资,2026-02-03 05:44:10,,$ST诺泰(SH688076)$ 出言不逊者直接拉黑！,0,2,0,11892,SH688076,ST诺泰,iPhone,https://xueqiu.com/1411175212/374607391,0,0,2026-07-08 16:23:55
374607495,9135541538,价值投资捍卫者,2026-02-03 05:44:33,,$ST诺泰(SH688076)$ 诺泰生物2025年前三季度，合同负债和毛利率都是同比减少的，营收和净利润增速都在放缓，应收账款天数也在增加，前三季度的业绩和财报数据说明了公司所依赖的多肽业务已经不行了，还有，货币资金10亿，长短期贷款23亿，同时，在建工程还在激增，这家公司的负债高企，如果多肽业务后续走向价格战，内卷战，增收不增利的境地，那么这家公司很危险。,0,5,0,8380,SH688076,ST诺泰,雪球,https://xueqiu.com/9135541538/374607495,0,1,2026-07-08 16:23:55
374611034,2183105356,令狐冲0811,2026-02-03 05:56:44,,四千多个上涨的$ST诺泰(SH688076)$ 你就是其中不涨的。,0,2,0,12470,SH688076,ST诺泰,Android,https://xueqiu.com/2183105356/374611034,0,0,2026-07-08 16:23:55
374611550,4767171774,莫凡wcg,2026-02-03 05:58:38,,$ST诺泰(SH688076)$ 什么牛鬼蛇神都能来埋汰你两句了，坚定看好,0,3,0,6959,SH688076,ST诺泰,iPhone,https://xueqiu.com/4767171774/374611550,0,0,2026-07-08 16:23:55
374611777,1364260827,炸毛的韭菜,2026-02-03 05:59:21,,$ST诺泰(SH688076)$ 很快将开启波澜壮阔的上涨,0,5,0,7475,SH688076,ST诺泰,雪球,https://xueqiu.com/1364260827/374611777,0,0,2026-07-08 16:23:55
374613622,2183105356,令狐冲0811,2026-02-03 06:05:27,,$ST诺泰(SH688076)$ 别谈逻辑，谈逻辑就是耍流氓，我们是来挣钱的，你的逻辑再好，就是不挣钱，一直亏钱。有屁用。,0,5,0,14957,SH688076,ST诺泰,Android,https://xueqiu.com/2183105356/374613622,0,1,2026-07-08 16:23:55
374622954,3368131845,打不倒的小辣椒,2026-02-03 06:38:22,,$ST诺泰(SH688076)$ 每一次对跌落之后，迎接市场的总是一轮大涨...,0,3,0,6587,SH688076,ST诺泰,雪球,https://xueqiu.com/3368131845/374622954,0,0,2026-07-08 16:23:55
374633293,2994748381,证券市场周刊,2026-02-03 07:15:12,诺泰生物2025业绩预告：营收增16.94%-23.09%，CDMO业务发力,"近日，诺泰生物（688076.SH）对外发布2025年年度业绩预告，公司预计2025年年度实现营业收入19亿元到20亿元，营收与上年同期相比将增加27,519.81万元到37,519.81万元，同比增幅为16.94%到23.09%。2025年度归母净利润预计为3.10亿元到4.20亿元，扣非归母净利润为3.40亿元到4.50亿元。报告期间，尽管面临行业价格波动与固定成本上升等压力，但公司通过规模化生产、技术优势等有效消化了部分影响，使销售收入实现显著增长，整体经营保持稳健。作为一家专注于多肽药物和小分子化药，并战略布局寡核苷酸业务的生物医药企业，诺泰生物目前已具备贯穿高级中间体、原料药到制剂全链条。公司在仿制药领域优势稳固，并同时通过技术平台承接国际前沿创新药CDMO项目，驱动创新增长。其“仿创结合”的双轮驱动模式，使得公司在自主选择与CDMO两大业务板块均取得了扎实进展。其中，在自主选择业务方面，公司通过多年自主研发，突破了长链多肽药物规模化生产的技术瓶颈，成功构建了固液融合的多肽规模化生产技术平台。该平台现已实现司美格鲁肽、替尔泊肽等长链修饰多肽药物的单批次产量超过10公斤，位居行业领先水平。目前公司的多肽原料药已销往北美、欧洲、拉美、环太平洋等海外市场。而在CDMO业务方面，诺泰生物能够为全球创新药企提供复杂高难度的医药中间体和原料药的定制研发生产服务，终端产品覆盖艾滋病、肿瘤、降糖等多个重大疾病治疗领域，并与因赛特、吉利德等海外知名创新药企建立了稳固的合作关系。另外，值得一提的是，在今年1月，诺泰生物子公司杭州诺泰诺和成功入选2025年第二批浙江省“专精特新”中小企业名单。据介绍，作为诺泰生物在多肽及寡核苷酸CDMO领域的战略支点，诺泰诺和自成立以来持续加大研发投入，已构建了“药物发现-工艺开发-商业化生产”的全链条服务体系。而此次入选，不仅是对公司深耕细分市场、坚持差异化竞争策略的肯定，亦将进一步提升其品牌影响力，为CDMO业务的长期发展注入新动力。业内人士分析指出，从行业发展来看，近年来全球医药产业正经历深刻变革。以多肽、寡核苷酸为代表的新分子药物商业化进程加速，具备核心技术与规模化生产能力的CDMO企业正迎来历史性机遇。而从公司方面来看，诺泰生物凭借在多肽CDMO领域构建的“技术壁垒+规模化产能”优势，已深度嵌入全球热门赛道的供应链。预计未来随着公司自主选择业务迎来放量周期，以及战略布局的寡核苷酸CDMO业务持续推进，在行业高景气与自身技术平台的双重驱动下，诺泰生物未来的业绩持续增长将值得期待。免责声明：本文仅供参考，不构成投资建议。",0,6,0,22017,SH688076,ST诺泰,雪球,https://xueqiu.com/2994748381/374633293,0,2,2026-07-08 16:23:54
374637964,1968252884,策略策略,2026-02-03 07:34:27,,$ST诺泰(SH688076)$ 经网友提示，对比了下诺泰生物研发费用，确实够可以的，除了荣昌生物能与之一战。,9,7,0,17369,SH688076,ST诺泰,Android,https://xueqiu.com/1968252884/374637964,0,0,2026-07-08 16:23:54
374663288,0,ST诺泰(SH688076),2026-02-03 09:59:00,,ST诺泰：关于自愿披露通过药品GMP符合性检查的公告 网页链接,9,12,0,28766,SH688076,ST诺泰,公告,https://xueqiu.com/S/SH688076/374663288,0,1,2026-07-08 16:23:54
374665253,5187193467,证券之星财经,2026-02-03 10:10:21,ST诺泰最新公告：全资子公司杭州澳赛诺奥格特韦钠原料药通过GMP符合性检查,ST诺泰(688076.SH)公告称，公司全资子公司杭州澳赛诺生物科技有限公司奥格特韦钠原料药正式通过GMP符合性检查，检查范围及相关车间、生产线包括原料药（奥格特韦钠）的一车间、六车间、九车间以及B原料药生产线。这表明公司具备领先的生产及质量管理体系，对公司持续开拓创新药原料药客户具有积极意义。但产品生产、销售受多种因素影响，对近期业绩和财务数据的影响存在不确定性。以上内容为证券之星据公开信息整理，由AI算法生成（网信算备310104345710301240019号），不构成投资建议。,0,7,0,15861,SH688076,ST诺泰,雪球,https://xueqiu.com/5187193467/374665253,0,1,2026-07-08 16:23:54
374678916,9252950692,科创板日报,2026-02-03 12:00:08,敲定60亿元综合授信额度 诺泰生物直面多肽业务价格下行|直击股东会,《科创板日报》2月3日讯（记者 史士云）2月2日下午，ST诺泰（688076.SH）（以下称为诺泰生物）在杭州举行了2026年第一次临时股东会。 《科创板日报》记者以投资者身份参会，并在会后与诺泰生物方面就公司的授信额度使用、业务发展等方面进行了交流。 此次股东会采用现场与网络投票相结合方式表决，出席会议的股东及代理人共计231人，持有的表决权股份数量约为1.36亿股，约占公司有表决权股份总数的比例约为43.05%。 会议审议通过了《关于向银行申请综合授信额度并提供担保的议案》。根据诺泰生物此前的公告披露，为满足生产经营及业务发展的资金需求，诺泰生物及其子公司2026年度拟向各大银行及非银行金融机构，申请总额不超60亿元人民币的综合授信敞口额度。授信种类包括流动资金贷款、中长期借款、信用证、银行承兑汇票、应收账款贸易融资等。 与此同时，诺泰生物及全资子公司拟为合并报表范围内子公司提供合计不超10亿元的银行授信担保。其中，为资产负债率超70%的控股子公司杭州诺泰诺和生物医药科技有限公司提供担保额度不超3亿元；为资产负债率不超70%的全资子公司及孙公司杭州澳赛诺生物科技有限公司、杭州诺澳生物医药科技有限公司、杭州澳赛诺医药技术有限公司，提供担保额度不超7亿元。 ▌为子公司担保10亿元，称授信额度远高于实际需求 诺泰生物是一家主要聚焦多肽药物和小分子化药领域的生物医药企业，以“自主研发+定制研发生产”为核心模式，业务覆盖原料药、高级中间体、制剂产品、CDMO板块等。2016年，诺泰生物在新三板挂牌上市，并于2021年5月在科创板上市。 近几年，随着司美格鲁肽、替尔泊肽等GLP-1减肥药物的走红，产品包含小分子化药、GLP-1类多肽药物的诺泰生物也吃到了红利。 2022年-2024年，诺泰生物的营收从6.51亿元快速攀升至16.25亿元，净利润也从1.29亿元大幅增至4.04亿元。尤其在2024年，其营收和归母净利润分别同比增长了57.21%和148.19%，主要原因之一系多肽药原料药和小分子CDMO收入带来的快速增长。 另据诺泰生物2025年半年报披露，其已与多家头部仿制药企开展司美格鲁肽、替尔泊肽原料药项目及制剂项目的合作。在市场覆盖度上，诺泰生物不仅在拓展欧美市场，也已覆盖拉美、亚太等新兴市场。 日前，诺泰生物发布的2025年业绩预告显示，公司营收预计达19亿至20亿元，同比增长16.94%至23.09%，同期归母净利润预计为3.1亿至4.2亿元。不过，结合其前三个季度业绩数据推算，诺泰生物2025年Q4单季度净利润出现了亏损。 诺泰生物方面称，2025年全年公司整体销售收入实现增长，但受行业价格波动、固定成本上升等因素影响，毛利率同比有所下滑。同时，公司对相关资产完成减值测试，并对部分资产计提减值准备，进而对本期业绩造成影响。 此次股东会上，有投资者基于诺泰生物2025年的业绩表现，就远超其营收的60亿元的综合授信额度，以及10亿元的授信担保提出了质疑。 对此，诺泰生物方面指出：“本次申请的60亿元总额度，均为公司及子公司对外的授信敞口额度，涵盖银行承兑汇票等各类业务所需敞口。除此之外，向银行申请的贷款、从其他金融机构获取的借款等融资业务，也全部纳入该额度框架内。事实上，银行在核定授信额度时，会配套推荐其金融产品以扩大业务覆盖，但基于公司稳健运营的发展原则，部分产品并不会实际启用，因此授信额度中存在一定的预留空间。” 对于另10亿元的担保，诺泰生物方面表示，该额度每年需履行董事会、股东大会审批程序，获批后会按需求分配至各子公司，确保有资金需求的子公司都能获得相应额度。 “在额度规划上，我们会预留一定空间，这是因为若实际使用额度超出获批额度，会涉及信息披露等相关问题。以去年为例，公司同样获批10亿元担保额度，最终签订合同的额度仅为2亿元，而实际动用的额度进一步降至1亿元。因此，担保额度的核定是依据各子公司的实际发展状况而定，从财务资金安全角度考量，申请的担保额度远高于实际需求，更多是作为备用额度留存。” 诺泰生物方面说道。 此外，诺泰生物方面还特别指出，授信担保需遵循“先申请授信、再提供担保、最后实际用款”的流程，各环节均可能出现不确定性。因此，公司适度提高申请额度，主要是为了满足子公司未来生产经营的潜在资金需求。 另值得关注的是，得益于市场需求的增长，近年来，包括诺泰生物、药明康德（603259.SH）、凯莱英（002821.SZ）、圣诺生物（688117.SH）等企业均在加速多肽领域的产能布局和扩张。 比如药明康德2025年9月提前完成泰兴多肽产能建设，多肽固相合成反应釜总体积超10万升。诺泰生物也在2025年半年报中披露，其连云港工厂第四代规模化吨级多肽生产车间601车间已于2025 年初正式投产，实现多肽产能5吨/年。 而产能的上升又造成了市场的供大于求，根据中金公司的估算，到2030年，司美格鲁肽及替尔泊肽的原料药需求仅约为50吨，全球供给很可能远超短期需求，多肽类药物领域的价格下行已是必然趋势。 有投资者在股东会上发问诺泰生物会如何应对市场竞争，对此，其表示：“行业价格下行是明确的，这几乎是所有产业发展的必然规律。至于价格具体会跌到什么水平，目前尚无法精准预判。对公司而言，核心竞争力在于，待司美格鲁肽等药物的专利到期后，仿制药企迎来放量窗口期时，公司凭借前期充足的产能布局承接更多大规模订单，同时将成本控制在低于同行的水平，进而才能在市场份额的争夺中占据优势。” ▌上市首年业绩造假坐实，引发再融资受限 2025年7月，随着一纸《行政处罚事先告知书》的送达，诺泰生物在科创板上市首年的业绩造假细节随之浮出水面，根据上交所的规则，公司也同步被实施其他风险警示并冠以ST标识。 2025年12月，证监会正式向诺泰生物下发《行政处罚决定书》。根据处罚结果，诺泰生物被证监会责令改正，并被处以警告及4740万元罚款。同时，诺泰生物六名董事和高级管理人员也被给予警告，并被处以150万元至1300万元不等的罚款。 具体来看，2021年12月，诺泰生物向浙江华贝转让药品技术及上市持有许可人权益，并于当月28日确认业务收入3000万元。中国证监会认为，后者既不具备支付技术转让款的资金实力，也不具备实际应用该技术的生产能力和销售渠道。此外，诺泰生物在同期还策划向浙江华贝增资，而浙江华贝向诺泰生物支付的技术转让款最终来自诺泰生物的增资款。 诺泰生物的技术转让业务并不具有商业实质，不应确认收入。这直接最终使得诺泰生物在2021年年度报告中虚增营业收入3000万元，虚增利润总额2595.16万元，占当期披露利润总额的20.64%。 在上述交易中，签字的责任人包括公司实控人、时任副董事长赵德中，实控人、时任董事长赵德毅，时任总经理金富强，时任副总经理谷海涛，以及时任财务总监徐东海。 这笔虚增收入还引发了连锁反应。2022年11月，诺泰生物召开第三届董事会第七次会议，审议通过了向不特定对象发行可转换公司债券的相关议案。在公司公告的可转债《募集说明书》中，“财务会计信息” 部分公开披露的 2021 年度财务数据包含了上述虚增收入，进而导致事态进一步升级。2023年12月21日，诺泰生物披露《向不特定对象发行可转换公司债券发行结果的公告》，本次可转债共募集资金4.34亿元。 经过证监会的调查，据上述事实，诺泰生物存在两大违法事实：一是2021年年度报告存在虚假记载；二是公开发行文件编造重大虚假内容。 另上交所也对诺泰生物及相关责任人下发了纪律处分决定书，公开认定赵德中三年不适合担任上市公司董事、监事、高级管理人员，一年内不接受赵德中控制的其他企业提交的发行上市申请文件；五年内不接受诺泰生物提交的发行上市申请文件。这也意味着，诺泰生物五年内无法进行再融资申请。 对于历经造假后，如何修复市场信任，诺泰生物方面对《科创板日报》记者表示，公司会开展全面整改工作，编制并提交整改报告，同时主动接受监管部门在公司被实施ST期间的全程监督，这一过程涉及大量的具体工作。 对于被实施ST后，公司可能应对的索赔诉讼，诺泰生物方面表示，公司已就相关事项与审计机构进行了专项沟通与研讨。截至目前，前来主张相关权利的事项所涉金额规模较小。至于公司在相关事项中应承担的责任范围，目前尚未最终确定。 据上交所相关规则，科创板上市公司想要撤销其他风险警示（即“脱帽”，撤销ST标识），需消除此前被实施其他风险警示的相关情形，同时公司最近一个会计年度的财务会计报告需经符合《证券法》规定的会计师事务所出具标准无保留意见的审计报告，不存在其他仍可能触发其他风险警示的情形，且需按规定履行信息披露义务并向上交所提交撤销其他风险警示的申请，经交易所审核通过后，方可正式撤销ST标识，恢复正常证券简称及交易机制。,0,15,0,18297,SH688076,ST诺泰,雪球,https://xueqiu.com/9252950692/374678916,0,2,2026-07-08 16:23:54
374695269,7668100301,待得粉残红,2026-02-03 14:11:04,,$ST诺泰(SH688076)$ 主力只有做多才能赚钱，st好票,0,5,0,14882,SH688076,ST诺泰,Android,https://xueqiu.com/7668100301/374695269,0,0,2026-07-08 16:23:54
374707509,7588632663,攀爬路,2026-02-03 15:33:37,,$ST诺泰(SH688076)$ 有投资者在股东会上发问诺泰生物会如何应对市场竞争，对此，其表示：“行业价格下行是明确的，这几乎是所有产业发展的必然规律。至于价格具体会跌到什么水平，目前尚无法精准预判。对公司而言，核心竞争力在于，待司美格鲁肽等药物的专利到期后，仿制药企迎来放量窗口期时，公司凭借前期充足的产能布局承接更多大规模订单，同时将成本控制在低于同行的水平，进而才能在市场份额的争夺中占据优势。”毛利率的变化跟销量的变化哪个更大？这次从量能上看没有7.22的量能，那天直接放量低开拉升。这次上面大部分筹码装死锁筹，那就是艰难的磨底过程。,3,9,0,19753,SH688076,ST诺泰,Android,https://xueqiu.com/7588632663/374707509,0,0,2026-07-08 16:23:54
374741115,1968252884,策略策略,2026-02-04 01:08:19,,$ST诺泰(SH688076)$ 你这是吓得小手都都抖了。直接迈进500年后了。,0,3,0,11551,SH688076,ST诺泰,雪球,https://xueqiu.com/1968252884/374741115,0,0,2026-07-08 16:23:54
374743697,1029425262,有恩的涨停宗师,2026-02-04 01:18:51,,$ST诺泰(SH688076)$ 讲个简单的逻辑：公司既然一本正经地开股东会申请60亿额度授信，想必应该已经跟银行原则上敲定了。那么银行为什么会同意给一个30亿净资产的公司60亿授信额度呢？而且还是一个ST，我想公司真正能向银行拿得出手的，大概率是大额订单吧。,4,5,0,26179,SH688076,ST诺泰,iPhone,https://xueqiu.com/1029425262/374743697,0,0,2026-07-08 16:23:54
374749235,4202117770,短中长线卧倒选手,2026-02-04 01:38:11,,$ST诺泰(SH688076)$ 无可奈何花落去，似曾相识燕归来？,0,5,0,13765,SH688076,ST诺泰,iPhone,https://xueqiu.com/4202117770/374749235,0,0,2026-07-08 16:23:54
374755544,2984793256,潢川新安,2026-02-04 01:51:27,,$ST诺泰(SH688076)$ 不砸了？两天拿走了2亿筹码，庄家算你狠,1,1,0,12089,SH688076,ST诺泰,Android,https://xueqiu.com/2984793256/374755544,0,0,2026-07-08 16:23:54
374760573,7040995361,ST自由诗,2026-02-04 02:03:21,2026.2.04重要公告,"st恒久：收到民事判决书判决林章威于判决生效之日起十日内向苏州恒久光电科技股份有限公司支付业绩补偿款17506.43万元。st诺泰：澳赛诺奥格特韦钠原料药正式通过 GMP 符合性检查。*st金灵：公司重整计划获得法院裁定批准st景峰：公司重整计划获得法院裁定批准st联创：回购公司股份的进展截至2026年1月31日，公司累计回购公司股股份12,104,900股，占目前公司总股本的1.13%，成交总金额为50,194,917.00元。*st亚太：持股5%以上股东之一致行动人部分股份解除质押st智云：持股5%以上股东部分股份质押st开元：公司控股股东、实际控制人之一致行动人所持公司部分股份司法拍卖被撤回st泉为：控股股东部分股份解除质押*st高斯：全资子公司完成工商登记变更并取得营业执照$*ST恒久(SZ002808)$ $ST诺泰(SH688076)$ $*ST金灵(SZ300091)$",0,8,0,94142,SH688076,ST诺泰,雪球,https://xueqiu.com/7040995361/374760573,0,1,2026-07-08 16:23:54
374779958,5543363938,只想赚钱的Andy,2026-02-04 02:54:25,,$ST诺泰(SH688076)$ 我再等你10CM的大阳线不拉我不会来,8,4,0,14316,SH688076,ST诺泰,iPhone,https://xueqiu.com/5543363938/374779958,0,0,2026-07-08 16:23:54
